80 , 0.000301 , PARALLEL , 2
8 , 0.000183 , PARALLEL , 2
8 , 0.000175 , PARALLEL , 2
4 , 0.000210 , PARALLEL , 2
4 , 0.000164 , PARALLEL , 2
4 , 0.000200 , PARALLEL , 2
8 , 0.000010 , SERIAL , 1
4 , 0.000206 , PARALLEL , 2
4 , 0.000006 , SERIAL , 1
