5625 , 0.000647 , SERIAL , 1
5625 , 0.000598 , SERIAL , 1
5625 , 0.000603 , SERIAL , 1
5625 , 0.000351 , SERIAL , 1
5625 , 0.000329 , SERIAL , 1
5625 , 0.000365 , SERIAL , 1
5625 , 0.000387 , SERIAL , 1
5625 , 0.000328 , SERIAL , 1
5625 , 0.000336 , SERIAL , 1
